interval_index,interval_start_time,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,vlf,lf_hf_ratio,csi,cvi,Modified_csi,sampen,sd1,sd2,ratio_sd2_sd1,timestamp,filename,label
463.0,463000.0,703.4285714285713,36.48754115229826,40.81071909314277,2.0,15.384615384615385,7.0,53.846153846153854,40.85245496812985,696.0,132.0,0.0580761951212244,0.051870996764030834,85.50012748071947,92.02453987730058,76.53061224489795,4.080533262053674,601.6301995282755,606.0487086142606,1104.2619636300608,0.9927093168862812,1.6181185516512069,4.503358256106654,367.4469388412822,1.2527629684953678,35.0843930844544,56.77070732337897,1.6181185516512069,2006-10-09 09:10:03.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
464.0,464000.0,696.8,38.639727890198344,39.69681013247636,2.0,14.285714285714285,7.0,50.0,40.028561231771924,688.0,136.0,0.057446270424471764,0.05545311120866581,86.34300491218359,92.5925925925926,76.53061224489795,4.396265911841526,589.1477400540326,602.9908243232866,1102.6804340091562,0.9770426286589194,1.7052392556206877,4.521972593055105,406.1292594657373,1.2098379237783339,34.916736402657364,59.5413895919712,1.7052392556206877,2006-10-09 09:10:04.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
465.0,465000.0,694.2857142857142,39.929608392440144,40.73176798368717,2.0,15.384615384615385,7.0,53.846153846153854,40.73176798368717,684.0,136.0,0.058667155532059714,0.05751178163520185,86.6698683135372,92.5925925925926,76.53061224489795,4.520736239463308,584.1275436408291,606.1071065701401,1108.5194948048897,0.9637365035138926,1.7292257767146575,4.527356660247096,417.30720321163176,1.1921383466789333,34.88931866577543,60.33150916887071,1.7292257767146575,2006-10-09 09:10:05.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
466.0,466000.0,696.5333333333333,38.27320335741569,41.15971876701288,2.0,14.285714285714285,9.0,64.28571428571429,41.16864271332179,688.0,136.0,0.0591050574942407,0.05494812886305851,86.37142715671574,92.5925925925926,76.53061224489795,4.351184543866721,575.8057569829999,600.9314714886423,1119.7586392228177,0.9581887191839024,1.7545882088763696,4.529859421358158,427.7524645187052,1.0986122886681098,34.736184759492076,60.947700200355854,1.7545882088763696,2006-10-09 09:10:06.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
467.0,467000.0,699.4285714285713,39.87232370708031,42.9823136876184,2.0,15.384615384615385,9.0,69.23076923076923,43.05274046490492,690.0,136.0,0.06155416324639184,0.05700699876420795,86.03283331075394,92.5925925925926,76.53061224489795,4.532616866458442,568.3647179458426,591.5163714286538,1135.0412002915848,0.9608605025979344,1.7505749224078189,4.530029715098744,426.3692854505708,1.0986122886681098,34.782798018196914,60.88989394183189,1.7505749224078189,2006-10-09 09:10:07.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
468.0,468000.0,706.2857142857142,46.24255211786679,44.00107583407721,3.0,23.07692307692308,9.0,69.23076923076923,45.22762940436368,694.0,140.0,0.06403588305634016,0.06547286909892143,85.278328287008,92.5925925925926,76.14213197969544,5.1894716378976575,566.8914024707792,589.9885141434731,1150.7803371471125,0.9608515909733844,1.72551043227302,4.532485914036477,418.426653515429,1.0799201556559572,35.133722845902035,60.6236052951929,1.72551043227302,2006-10-09 09:10:08.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
469.0,469000.0,713.4285714285713,43.354911505484026,37.927367521363664,3.0,23.07692307692308,9.0,69.23076923076923,38.52671400869392,706.0,140.0,0.05400220225487734,0.060769799867518674,84.38324269323735,92.5925925925926,76.14213197969544,4.829458048670194,563.8330134429514,576.3240146296732,1195.8493270956074,0.978326425986694,1.6982796795264818,4.533488089368267,409.03254505179154,1.0608719606852628,35.45515977160983,60.212777374489754,1.6982796795264818,2006-10-09 09:10:09.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
470.0,470000.0,708.2857142857142,38.31735612251686,38.36171661663681,3.0,23.07692307692308,9.0,69.23076923076923,38.63836276193747,706.0,140.0,0.05455194419797546,0.05409872788576402,84.93603202726952,92.5925925925926,76.14213197969544,4.31444700438483,564.3269865206594,573.7509119672634,1225.9075976203778,0.9835748837168876,1.681986661806725,4.526368502463384,399.8693092809232,1.0414538748281608,35.3356419912913,59.43407851572958,1.681986661806725,2006-10-09 09:10:10.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
471.0,471000.0,708.8571428571429,39.385388041871465,37.576273516155744,3.0,23.07692307692308,9.0,69.23076923076923,38.0768453767661,706.0,140.0,0.05371582378826334,0.05556181303770661,84.87909414649745,92.5925925925926,76.14213197969544,4.413423329384127,566.8796303733097,558.1943067232952,1260.3597166267434,1.015559677956945,1.6676263847334551,4.534224398738597,398.3458858245908,1.0788096613719298,35.809876987235796,59.717495697973796,1.6676263847334551,2006-10-09 09:10:11.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
472.0,472000.0,706.8571428571429,40.28906540500525,43.256767435790714,4.0,30.76923076923077,10.0,76.92307692307692,43.26661530556788,702.0,140.0,0.061209843803349866,0.056997465205140825,85.13046632692134,92.5925925925926,76.14213197969544,4.518230530790016,570.1865315674389,553.0600503481089,1298.5287559608546,1.0309667661017106,1.6829615373998803,4.538269121285807,405.7381518543618,1.1557707025080584,35.812733751197726,60.27145345240832,1.6829615373998803,2006-10-09 09:10:12.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
473.0,473000.0,707.7142857142858,39.98351308578722,43.352961720519495,4.0,30.76923076923077,11.0,84.61538461538461,43.422787353398455,704.0,140.0,0.06135638099995746,0.05649668784830655,85.02367942611451,92.5925925925926,76.14213197969544,4.485383703830579,579.7654074482653,539.0450738375347,1364.5159003671768,1.0755416116148453,1.7419932988165356,4.532260611282621,424.3263734950076,1.1557707025080584,34.95803994737155,60.896671328082,1.7419932988165356,2006-10-09 09:10:13.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
474.0,474000.0,715.1428571428571,35.817608782568094,47.011518165622846,5.0,38.46153846153846,12.0,92.30769230769229,47.01554571055768,710.0,116.0,0.06574287254772349,0.050084550834593816,84.08820966359295,89.2857142857143,76.14213197969544,3.9185625334238186,585.6228032311651,531.8364027127286,1393.567773571728,1.1011333565060402,1.7260270893851306,4.5276891584514045,416.3091828158689,1.3470736479666092,34.93500293945525,60.298761441248935,1.7260270893851306,2006-10-09 09:10:14.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
475.0,475000.0,717.4285714285713,33.81787030030649,46.16615220556567,5.0,38.46153846153846,12.0,92.30769230769229,46.170253493914316,710.0,112.0,0.06435519204647558,0.047137612923565386,83.79832098084714,88.75739644970415,76.14213197969544,3.665269106136975,592.4835148641536,523.8729257056679,1429.496212412787,1.1309679996653117,1.7276412950546232,4.52908721040339,417.56488492175345,1.5869650565820417,34.974927728592284,60.424129435466995,1.7276412950546232,2006-10-09 09:10:15.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
476.0,476000.0,723.3846153846154,35.73406045949826,49.047595931571074,6.0,50.0,11.0,91.66666666666669,49.13925789698769,712.0,112.0,0.0679296419248022,0.04939842471006778,83.12653053122946,88.75739644970415,76.14213197969544,3.8619108378887983,605.4145430262729,513.7563153879914,1458.8482565993359,1.1784079823311964,1.7114632190832482,4.531677750090006,412.9431157674879,1.8152899666382487,35.24480390825924,60.32018555278719,1.7114632190832482,2006-10-09 09:10:16.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
477.0,477000.0,720.5714285714287,36.72290060127915,46.27266756211068,6.0,46.153846153846146,12.0,92.30769230769229,47.06787243316417,710.0,112.0,0.06532020361462118,0.050963581326120944,83.46404130668897,88.75739644970415,76.14213197969544,4.011396119072413,613.1135405209781,508.39638609092736,1476.7988336056862,1.205975410712935,1.7176833019856494,4.5378141087385275,418.1399808914089,1.717651497074333,35.430356004170754,60.8581308917711,1.7176833019856494,2006-10-09 09:10:17.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
478.0,478000.0,713.1428571428571,32.284450038458374,44.68005922453206,5.0,38.46153846153846,11.0,84.61538461538461,44.858752683369296,706.0,104.0,0.06290289839414766,0.04527066311482544,84.29098175425459,88.75739644970415,76.92307692307692,3.5876913777486066,628.6025224692894,499.19787919077413,1509.6369055983844,1.259225146325315,1.7870145056996019,4.53571507719549,442.6389788558977,1.717651497074333,34.6524151166657,61.924368471005785,1.7870145056996019,2006-10-09 09:10:18.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
479.0,479000.0,708.8571428571429,32.99150739871642,43.63159378628474,5.0,38.46153846153846,10.0,76.92307692307692,43.71938489256929,702.0,104.0,0.061675875503423024,0.046541828252925216,84.80781441991668,88.75739644970415,76.92307692307692,3.6717253959881013,635.4240968090761,495.39351894266787,1514.7736254314104,1.2826653408088171,1.7697201378836551,4.526996241832042,431.8719624441488,1.6817585740137264,34.47353610174078,61.008511063309854,1.7697201378836551,2006-10-09 09:10:19.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
480.0,480000.0,705.4285714285713,35.06853572366827,38.563557006506585,4.0,30.76923076923077,9.0,69.23076923076923,39.582435887262314,698.0,116.0,0.056111188985588534,0.049712383569396085,85.24294176718699,90.36144578313251,76.92307692307692,3.933777322624293,642.3718581774945,492.15471553231725,1527.1589919512687,1.305223414313325,1.791121648159148,4.5133515189797215,432.8758765026887,1.7047480922384253,33.73286487743824,60.41966453640702,1.791121648159148,2006-10-09 09:10:20.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
481.0,481000.0,702.6666666666665,28.67220323057225,35.863687507458756,3.0,21.428571428571427,10.0,71.42857142857143,35.936451848068856,700.0,96.0,0.051142958038048664,0.04080484330726602,85.51909744172629,90.36144578313251,78.94736842105263,3.3025415046829942,653.1398037672686,489.9645254385865,1529.2921429019898,1.3330348828471157,1.7741014600486595,4.500486772992152,420.44681454472914,1.749199854809259,33.395978171400984,59.24785363363564,1.7741014600486595,2006-10-09 09:10:21.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
482.0,482000.0,703.4285714285713,28.923544536785744,38.00716220264577,3.0,23.07692307692308,9.0,69.23076923076923,38.012143808565654,698.0,96.0,0.05403838478065792,0.0411179552716288,85.42775034117606,90.36144578313251,78.94736842105263,3.314546978822912,657.8044277351732,488.9928877213176,1505.5465498415633,1.3452228943461921,1.7891866703330963,4.494149990513789,422.7255289182953,1.9252908618525773,33.013166097823294,59.066716727717925,1.7891866703330963,2006-10-09 09:10:22.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
483.0,483000.0,701.4285714285713,30.12209586567076,36.404044251563896,3.0,23.07692307692308,8.0,61.53846153846154,36.77791979728305,694.0,96.0,0.05243287954806137,0.04294392485940842,85.68285238199238,90.36144578313251,78.94736842105263,3.460984665913631,660.6871133665004,489.86390092173696,1486.5909609117346,1.3487156578048296,1.8106642391306065,4.498779936832763,432.66010851147036,2.0583881324820035,32.992180143441324,59.7377607566841,1.8106642391306065,2006-10-09 09:10:23.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
484.0,484000.0,699.4285714285713,27.572880449161204,32.66469422052975,2.0,15.384615384615385,6.0,46.153846153846146,32.666143376237784,694.0,96.0,0.04670404485981708,0.03942201044610466,85.9045032982564,90.36144578313251,78.94736842105263,3.16639643895038,663.0623385469328,491.51285137932837,1444.166908212078,1.3490234012929396,1.8309500222038224,4.501086165935228,441.1210858856709,1.9459101490553132,32.89613283587533,60.231175146265834,1.8309500222038224,2006-10-09 09:10:24.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
485.0,485000.0,696.8571428571429,28.766586233275643,29.232388619110452,1.0,7.6923076923076925,6.0,46.153846153846146,30.076824709656183,692.0,96.0,0.04316067506510727,0.041280464049391036,86.23258090926815,90.36144578313251,78.94736842105263,3.3137519487653257,663.3925013008891,494.17692986087786,1425.9769216279412,1.3424190026184537,1.834535402766968,4.502516065782036,443.1463521164009,1.8325814637483104,32.918117642656945,60.389452207902096,1.834535402766968,2006-10-09 09:10:25.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
486.0,486000.0,694.9333333333333,24.863819574022088,31.70785005486876,2.0,14.285714285714285,6.0,42.857142857142854,31.71299868688368,692.0,76.0,0.04563459135679731,0.035778711973362555,86.43994318102425,90.36144578313251,81.08108108108108,2.915544034098051,658.8213829060679,500.57792436431663,1402.55236044042,1.3161215284167884,1.890274116256691,4.492314141172726,458.08308120425636,1.810108607896252,32.05049088037483,60.584213324493675,1.890274116256691,2006-10-09 09:10:26.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
487.0,487000.0,695.7142857142858,24.43021008577627,29.105805760948844,1.0,7.6923076923076925,5.0,38.46153846153846,29.267992493770127,692.0,76.0,0.04206898305059362,0.03511529170440122,86.33910473769295,90.36144578313251,81.08108108108108,2.862457608924824,655.298518446049,502.23432977749934,1388.4928767654903,1.3047664796955645,1.7900470695223534,4.4662149312971415,409.6416833137989,1.810108607896252,31.960623921968132,57.21102119162508,1.7900470695223534,2006-10-09 09:10:27.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
488.0,488000.0,696.0,23.567532145487174,30.29245208069536,1.0,7.142857142857142,6.0,42.857142857142854,30.293799459861184,692.0,76.0,0.043525573936582164,0.03386139676075744,86.29745013613247,90.36144578313251,81.08108108108108,2.7697853359063385,649.6609933814145,506.1910870067566,1367.1893279248598,1.2834303290937696,1.7346681081225923,4.40532263905516,364.32243052200715,1.8458266904983311,30.26865554631973,52.50607145194886,1.7346681081225923,2006-10-09 09:10:28.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
489.0,489000.0,700.0,25.49208021810213,31.58907758205686,1.0,7.6923076923076925,7.0,53.846153846153854,32.019224994224466,696.0,76.0,0.04574174999174925,0.03641725745443161,85.81890515395091,90.36144578313251,81.08108108108108,2.9828199115870513,634.9333616652187,512.6325144478151,1312.5448592553453,1.2385741125865586,1.6723967748976418,4.3898108132414375,338.7773672711856,1.824549292051046,30.28138637405359,50.642492911396616,1.6723967748976418,2006-10-09 09:10:29.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
490.0,490000.0,701.1428571428571,24.073148599975106,33.26778565113972,2.0,15.384615384615385,7.0,53.846153846153854,33.31897126493923,696.0,72.0,0.04752094516189377,0.034334156519931894,85.6670371778448,89.82035928143713,81.08108108108108,2.795945670011918,626.0591920249252,516.5871859850354,1291.2451845564399,1.2119139014862463,1.6699621246469496,4.385125553115263,336.21935332494,1.8082887711792657,30.140432128636338,50.33338007531472,1.6699621246469496,2006-10-09 09:10:30.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
491.0,491000.0,692.8571428571429,24.566572482063574,29.03741719976376,2.0,15.384615384615385,5.0,38.46153846153846,29.141564289357724,690.0,80.0,0.04205998969598022,0.03545690873699898,86.69711549085726,90.9090909090909,81.08108108108108,2.9043358934298045,606.5092034110278,525.3133585432845,1277.3316999830936,1.1545664954969024,1.7446354651074245,4.3827577800226205,358.0436162974943,1.8718021769015916,29.408071823002672,51.3063650628368,1.7446354651074245,2006-10-09 09:10:31.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
492.0,492000.0,685.8666666666667,31.45488076292015,30.16147021804948,2.0,14.285714285714285,6.0,42.857142857142854,30.425553170226603,684.0,124.0,0.044360740430929135,0.04586150966599944,87.6545638497062,97.40259740259741,81.08108108108108,3.9359566512261583,595.6838917887043,527.1197566042771,1264.763403066526,1.1300731652065548,1.8097261042620318,4.369504163938365,372.53866874843084,1.9021075263969205,28.437123572214837,51.46340485876235,1.8097261042620318,2006-10-09 09:10:32.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
493.0,493000.0,681.3333333333334,37.846809011869844,29.460454296343414,2.0,14.285714285714285,6.0,42.857142857142854,30.1235550927936,684.0,136.0,0.04421265424578317,0.05554815412701053,88.32469945361662,99.33774834437088,81.08108108108108,4.895414478073873,583.5267116953573,527.739757737773,1241.6222634375642,1.105709212049368,1.9515169613495675,4.386319156065947,425.3222213320002,1.9021075263969205,27.919871914509173,54.48610359987207,1.9515169613495675,2006-10-09 09:10:33.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
494.0,494000.0,671.7333333333332,42.506246039622845,31.257978573314613,2.0,14.285714285714285,7.0,50.0,31.550413173658622,668.0,136.0,0.046968657959991986,0.06327845281801732,89.6590142869427,99.33774834437088,81.08108108108108,5.538270652876767,560.5170048215134,536.3416305735293,1229.3434836450529,1.0450745809571644,2.008144626836621,4.3974055700303385,449.67139987842046,1.9021075263969205,27.87695281037668,55.98095299873598,2.008144626836621,2006-10-09 09:10:34.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
495.0,495000.0,661.75,50.12983143797713,32.35360189461996,2.0,13.333333333333336,9.0,60.0,32.79024245107072,666.0,168.0,0.049550800832747585,0.07575342869358086,91.16526065275777,104.89510489510491,81.08108108108108,6.788560089901782,548.8791781661672,534.1696320224208,1231.32216286471,1.0275372190067311,2.138100478309772,4.409965495054087,501.2159853249064,1.9021075263969205,27.40997887729813,58.60528894801188,2.138100478309772,2006-10-09 09:10:35.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
496.0,496000.0,653.8666666666667,46.398686352504576,32.02167633185435,1.0,7.142857142857142,9.0,64.28571428571429,32.47856435954556,660.0,160.0,0.04967154010941918,0.07096047056357756,92.19642530867027,104.89510489510491,81.96721311475409,6.356625172943917,523.7513601549556,538.2168836657344,1215.684891275413,0.9731232446439516,2.0892413157422065,4.405998811154698,481.92817143901385,1.9021075263969205,27.60228980997541,57.667844280090726,2.0892413157422065,2006-10-09 09:10:36.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
497.0,497000.0,642.5,44.32305645297189,31.287626237149333,1.0,6.666666666666668,9.0,60.0,31.883119880797945,644.0,160.0,0.04962353288840147,0.06898530187232979,93.79765944681131,104.89510489510491,81.96721311475409,6.189510321787906,511.8974557189456,537.4939162432253,1206.8989122911626,0.9523781390807466,2.2387677871184732,4.415999652102014,540.7710080991707,1.836211231798889,26.973376229350382,60.387125812096755,2.2387677871184732,2006-10-09 09:10:37.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
498.0,498000.0,635.7333333333332,41.19546900651414,33.452982539922004,1.0,7.142857142857142,9.0,64.28571428571429,34.09231165945944,640.0,160.0,0.053626748625408095,0.0647999197879312,94.7385978126054,104.89510489510491,81.96721311475409,5.758443070158925,501.29172178317873,537.812880505956,1211.2680767542793,0.9320931869678922,2.2387496855266935,4.427120785219812,547.7327378632887,1.9021075263969205,27.321065492058374,61.16502677859985,2.2387496855266935,2006-10-09 09:10:38.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
499.0,499000.0,630.5,31.11698357274797,31.013688733991145,0.0,0.0,9.0,60.0,31.206836857757093,634.0,108.0,0.049495379631652806,0.04935286847382707,95.38228562389743,104.89510489510491,88.23529411764706,4.6031830431426695,483.51134139681136,537.5420259442053,1223.4816044651425,0.8994856551867033,2.2732028137659963,4.427850140870336,560.8960064258364,1.88706964903238,27.13600975106848,61.68565372051039,2.2732028137659963,2006-10-09 09:10:39.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
500.0,500000.0,627.0588235294118,28.018901183476338,31.745078358699953,0.0,0.0,10.0,62.5,31.780497164141412,628.0,96.0,0.05068184350754259,0.04468305066783282,95.86665813261071,104.89510489510491,89.82035928143713,4.199214376101134,475.97256203546135,535.200370400965,1231.8119523030389,0.8893352627519093,2.3288991761386346,4.4387989349240655,589.0138384456596,1.8562979903656265,27.1496435773074,63.22878255964878,2.3288991761386346,2006-10-09 09:10:40.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
501.0,501000.0,626.25,30.003333148168718,34.619455031335576,0.0,0.0,11.0,73.33333333333333,34.656408738740765,622.0,116.0,0.05533957483232057,0.04790951400905185,96.01331502433969,104.89510489510491,87.2093023255814,4.424634861301715,467.8138895048877,534.9216009502152,1262.7648071461444,0.8745466413655392,2.3259269706993173,4.43181283920199,583.1771935539304,1.8562979903656265,26.9493559684614,62.68223389002098,2.3259269706993173,2006-10-09 09:10:41.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
502.0,502000.0,625.25,28.31136403166285,35.26257065060472,1.0,6.666666666666668,11.0,73.33333333333333,35.31194321094966,630.0,116.0,0.05647651853010741,0.04528007042249157,96.14515093282652,104.89510489510491,87.2093023255814,4.193779898566708,465.93151166472506,530.928714051258,1274.0108614366575,0.8775782875057349,2.3329535879405765,4.429493222141857,584.2594688220951,1.8718021769015916,26.83697553402681,62.60941836158132,2.3329535879405765,2006-10-09 09:10:42.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
503.0,503000.0,629.75,30.35676750468227,35.83071308249391,1.0,6.666666666666668,11.0,73.33333333333333,35.9110010999415,632.0,116.0,0.05702421770534578,0.048204474005053226,95.48387893940985,104.89510489510491,87.2093023255814,4.46370351476925,464.2692121820057,526.8115553956266,1275.738650634065,0.8812813755259171,2.3436734846955534,4.4271127851761465,586.6810391326925,1.8562979903656265,26.7022494018578,62.581353904861814,2.3436734846955534,2006-10-09 09:10:43.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
504.0,504000.0,637.5,35.232560697930154,33.01285944732581,1.0,6.666666666666668,9.0,60.0,33.846713282089894,636.0,116.0,0.05309288357974884,0.05526676187910613,94.38977831721482,104.89510489510491,87.2093023255814,5.093809719811385,467.4896327690157,522.029917207667,1303.159791921186,0.8955226843503784,2.310687685470035,4.400724369895063,557.1524693536184,1.88706964903238,26.08744633652649,60.279940995172126,2.310687685470035,2006-10-09 09:10:44.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
505.0,505000.0,644.2666666666668,30.254791041294283,33.68642916968318,1.0,7.142857142857142,8.0,57.14285714285714,33.687640802780216,644.0,96.0,0.052288349755970964,0.04696004404174402,93.32165596782468,101.35135135135135,87.2093023255814,4.248344896856596,472.44431499021005,516.6368532212823,1308.7117743037495,0.9144611191487264,2.38760267572188,4.39575482716217,581.8626746726161,1.9021075263969205,25.517398372464275,60.92540863155684,2.38760267572188,2006-10-09 09:10:45.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
506.0,506000.0,648.25,31.848600178553113,31.219367208335413,1.0,6.666666666666668,8.0,53.33333333333334,31.76580971212077,644.0,100.0,0.04900240603489515,0.04913011982808039,92.76868093875306,101.35135135135135,86.70520231213871,4.4570364539229885,477.8160857574545,514.491601062698,1302.1074487063215,0.928715035912172,2.3205967407416987,4.383093919690181,549.4731516206623,1.9459101490553132,25.508629712095992,59.19524297067682,2.3205967407416987,2006-10-09 09:10:46.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
507.0,507000.0,656.8,26.412118430750684,30.29784123784184,1.0,7.142857142857142,7.0,50.0,30.4067661643166,656.0,84.0,0.04629531998221163,0.04021333500418802,91.49114611826872,98.68421052631581,86.70520231213871,3.583637632569914,493.97566632217973,505.8309639152584,1307.1230897266387,0.9765627285816674,2.2797901639536238,4.367576517775922,525.5700059499885,1.9740810260220096,25.280218877301444,57.63359433906654,2.2797901639536238,2006-10-09 09:10:47.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
508.0,508000.0,658.25,25.296903631340605,30.01155333089797,1.0,6.666666666666668,8.0,53.33333333333334,30.02221399786054,660.0,84.0,0.04560913634312273,0.03843054102748288,91.27888068329806,98.68421052631581,86.70520231213871,3.445010804434512,501.9940600765383,503.5919067994827,1299.2819441664988,0.9968271000757352,2.272693007727732,4.363779692815694,520.8360182287421,1.6863989535702288,25.20922341528627,57.29282578616731,2.272693007727732,2006-10-09 09:10:48.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
509.0,509000.0,662.9333333333333,26.423654626291267,29.96051823752761,1.0,7.142857142857142,8.0,57.14285714285714,30.612789110808848,668.0,88.0,0.04617777922990073,0.039858690606835175,90.64427810509741,98.68421052631581,86.20689655172414,3.571840543898769,522.7510790832562,492.95587907775075,1284.307416581649,1.0604419204031967,2.2441689218704193,4.361251006432831,509.5758280950304,1.6582280766035324,25.295178008330673,56.76665235947578,2.2441689218704193,2006-10-09 09:10:49.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
510.0,510000.0,670.8571428571429,23.027933348125575,27.58612119962204,1.0,7.6923076923076925,6.0,46.153846153846146,27.601560713955173,676.0,68.0,0.04114372338110865,0.03432613574039162,89.53761035007696,94.93670886075951,85.71428571428571,3.0180567063394275,535.0831035667952,488.9683198322911,1268.6145926104034,1.094310371171533,2.263353093370408,4.354386565598209,512.0610583863868,1.5982646118359751,24.98947521275764,56.56000602449812,2.263353093370408,2006-10-09 09:10:50.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
511.0,511000.0,672.5333333333333,23.1203888581568,21.849204907777327,0.0,0.0,5.0,35.714285714285715,22.32231426814241,676.0,68.0,0.03319138719489851,0.03437805639099445,89.31556276352009,94.93670886075951,85.71428571428571,3.031780614354402,545.9058772133191,484.1590991578797,1244.4459136272442,1.1275340650683592,2.225310080182876,4.342470063281218,492.40316349014387,1.6314168191528755,24.858777816622855,55.3184888563573,2.225310080182876,2006-10-09 09:10:51.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
512.0,512000.0,685.4285714285714,30.081208766921602,27.883103407284164,1.0,7.6923076923076925,5.0,38.46153846153846,28.844410203711917,686.0,128.0,0.04208229917173476,0.04388671558325369,87.6843022132263,93.16770186335405,77.72020725388602,3.5038647452714033,569.1449729769276,475.6221064901778,1197.1921323779006,1.1966327157854282,2.1900651167966654,4.352335843825316,486.2431135528231,1.684339220607218,25.344248411808863,55.505554358131896,2.1900651167966654,2006-10-09 09:10:52.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
513.0,513000.0,695.4285714285713,45.845416322705574,29.544871099465364,1.0,7.6923076923076925,6.0,46.153846153846146,31.142353055704604,688.0,172.0,0.04478152657969027,0.0659239758132578,86.59658902144069,93.16770186335405,73.52941176470588,5.032215265433394,579.0993758783968,472.29525362036765,1158.2335918470826,1.2261384619881834,2.291978179190548,4.383728185106022,539.7340417514737,1.663505133704376,25.686140982586146,58.87207463969949,2.291978179190548,2006-10-09 09:10:53.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
514.0,514000.0,701.1428571428571,48.72348532256309,37.799846591842986,3.0,23.07692307692308,7.0,53.846153846153854,37.97975169036178,692.0,172.0,0.054168350006628466,0.0694915234836882,85.93401546158327,93.16770186335405,73.52941176470588,5.380288717832801,589.3099607841011,468.2339731720752,1109.2498537588713,1.2585801000123729,2.237868227573546,4.3975167631221606,529.0663585010183,1.663505133704376,26.41077437222147,59.103832833208095,2.237868227573546,2006-10-09 09:10:54.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
515.0,515000.0,705.1428571428571,45.887583611150525,37.535939385635864,3.0,23.07692307692308,7.0,53.846153846153854,37.6379513870692,694.0,164.0,0.053376349211808026,0.0650755845376932,85.40162859379268,92.02453987730058,73.52941176470588,4.99298833326787,605.4834671418372,460.4314788871382,1018.3825517863443,1.3150349072684806,2.2459758088819717,4.399156736869222,532.9494026422027,1.6326947745983675,26.41288497071193,59.322700687001216,2.2459758088819717,2006-10-09 09:10:55.492,output/feats-v0_6/feats_00003281_s001_t001.csv,0
